Open time,Close
2019-07-20 00:00:00.000000 UTC,10740.23
2019-07-21 00:00:00.000000 UTC,10589.45
2019-07-22 00:00:00.000000 UTC,10340.31
2019-07-23 00:00:00.000000 UTC,9864.91
2019-07-24 00:00:00.000000 UTC,9763.28
2019-07-25 00:00:00.000000 UTC,9879.87
2019-07-26 00:00:00.000000 UTC,9824
2019-07-27 00:00:00.000000 UTC,9476.52
2019-07-28 00:00:00.000000 UTC,9541.54
2019-07-29 00:00:00.000000 UTC,9507.64
2019-07-30 00:00:00.000000 UTC,9574.21
2019-07-31 00:00:00.000000 UTC,10080.53
2019-08-01 00:00:00.000000 UTC,10374.99
2019-08-02 00:00:00.000000 UTC,10523.75
2019-08-03 00:00:00.000000 UTC,10816.86
2019-08-04 00:00:00.000000 UTC,10929.23
2019-08-05 00:00:00.000000 UTC,11828.8
2019-08-06 00:00:00.000000 UTC,11481.69
2019-08-07 00:00:00.000000 UTC,11975.03
2019-08-08 00:00:00.000000 UTC,11999.77
2019-08-09 00:00:00.000000 UTC,11879.99
2019-08-10 00:00:00.000000 UTC,11309.31
2019-08-11 00:00:00.000000 UTC,11549.97
2019-08-12 00:00:00.000000 UTC,11396.08
2019-08-13 00:00:00.000000 UTC,10892.71
2019-08-14 00:00:00.000000 UTC,10050.37
2019-08-15 00:00:00.000000 UTC,10293.93
2019-08-16 00:00:00.000000 UTC,10331.54
2019-08-17 00:00:00.000000 UTC,10216.02
2019-08-18 00:00:00.000000 UTC,10306.78
2019-08-19 00:00:00.000000 UTC,10915.54
2019-08-20 00:00:00.000000 UTC,10760.51
2019-08-21 00:00:00.000000 UTC,10142.57
2019-08-22 00:00:00.000000 UTC,10099.88
2019-08-23 00:00:00.000000 UTC,10389.55
2019-08-24 00:00:00.000000 UTC,10134.35
2019-08-25 00:00:00.000000 UTC,10142.69
2019-08-26 00:00:00.000000 UTC,10372.25
2019-08-27 00:00:00.000000 UTC,10185.05
2019-08-28 00:00:00.000000 UTC,9721
2019-08-29 00:00:00.000000 UTC,9498.44
2019-08-30 00:00:00.000000 UTC,9584.54
2019-08-31 00:00:00.000000 UTC,9587.47
2019-09-01 00:00:00.000000 UTC,9724.98
2019-09-02 00:00:00.000000 UTC,10340
2019-09-03 00:00:00.000000 UTC,10615.28
2019-09-04 00:00:00.000000 UTC,10567.02
2019-09-05 00:00:00.000000 UTC,10564.49
2019-09-06 00:00:00.000000 UTC,10298.73
2019-09-07 00:00:00.000000 UTC,10455.88
2019-09-08 00:00:00.000000 UTC,10381.18
2019-09-09 00:00:00.000000 UTC,10303.12
2019-09-10 00:00:00.000000 UTC,10098.15
2019-09-11 00:00:00.000000 UTC,10158.33
2019-09-12 00:00:00.000000 UTC,10415.01
2019-09-13 00:00:00.000000 UTC,10342.06
2019-09-14 00:00:00.000000 UTC,10335.02
2019-09-15 00:00:00.000000 UTC,10302.01
2019-09-16 00:00:00.000000 UTC,10251.31
2019-09-17 00:00:00.000000 UTC,10187.82
2019-09-18 00:00:00.000000 UTC,10156.99
2019-09-19 00:00:00.000000 UTC,10244.29
2019-09-20 00:00:00.000000 UTC,10168.59
2019-09-21 00:00:00.000000 UTC,9986.39
2019-09-22 00:00:00.000000 UTC,10028.87
2019-09-23 00:00:00.000000 UTC,9702.25
2019-09-24 00:00:00.000000 UTC,8493.14
2019-09-25 00:00:00.000000 UTC,8430.05
2019-09-26 00:00:00.000000 UTC,8063.73
2019-09-27 00:00:00.000000 UTC,8177.91
2019-09-28 00:00:00.000000 UTC,8198.81
2019-09-29 00:00:00.000000 UTC,8043.82
2019-09-30 00:00:00.000000 UTC,8289.34
2019-10-01 00:00:00.000000 UTC,8292.44
2019-10-02 00:00:00.000000 UTC,8359.94
2019-10-03 00:00:00.000000 UTC,8223.96
2019-10-04 00:00:00.000000 UTC,8137.13
2019-10-05 00:00:00.000000 UTC,8126.19
2019-10-06 00:00:00.000000 UTC,7854.25
2019-10-07 00:00:00.000000 UTC,8190.09
2019-10-08 00:00:00.000000 UTC,8168.39
2019-10-09 00:00:00.000000 UTC,8560.74
2019-10-10 00:00:00.000000 UTC,8558.03
2019-10-11 00:00:00.000000 UTC,8258.5
2019-10-12 00:00:00.000000 UTC,8300.09
2019-10-13 00:00:00.000000 UTC,8275.01
2019-10-14 00:00:00.000000 UTC,8348.2
2019-10-15 00:00:00.000000 UTC,8159.29
2019-10-16 00:00:00.000000 UTC,7991.74
2019-10-17 00:00:00.000000 UTC,8070.58
2019-10-18 00:00:00.000000 UTC,7947.01
2019-10-19 00:00:00.000000 UTC,7948.01
2019-10-20 00:00:00.000000 UTC,8223.35
2019-10-21 00:00:00.000000 UTC,8197.27
2019-10-22 00:00:00.000000 UTC,8020
2019-10-23 00:00:00.000000 UTC,7466.62
2019-10-24 00:00:00.000000 UTC,7412.41
2019-10-25 00:00:00.000000 UTC,8655.02
2019-10-26 00:00:00.000000 UTC,9230
2019-10-27 00:00:00.000000 UTC,9529.93
2019-10-28 00:00:00.000000 UTC,9205.14
2019-10-29 00:00:00.000000 UTC,9407.62
2019-10-30 00:00:00.000000 UTC,9154.72
2019-10-31 00:00:00.000000 UTC,9140.85
2019-11-01 00:00:00.000000 UTC,9231.61
2019-11-02 00:00:00.000000 UTC,9289.52
2019-11-03 00:00:00.000000 UTC,9194.71
2019-11-04 00:00:00.000000 UTC,9393.35
2019-11-05 00:00:00.000000 UTC,9308.66
2019-11-06 00:00:00.000000 UTC,9339.05
2019-11-07 00:00:00.000000 UTC,9216.2
2019-11-08 00:00:00.000000 UTC,8773.73
2019-11-09 00:00:00.000000 UTC,8809.41
2019-11-10 00:00:00.000000 UTC,9039.47
2019-11-11 00:00:00.000000 UTC,8733.27
2019-11-12 00:00:00.000000 UTC,8821.94
2019-11-13 00:00:00.000000 UTC,8777.12
2019-11-14 00:00:00.000000 UTC,8646.68
2019-11-15 00:00:00.000000 UTC,8471.73
2019-11-16 00:00:00.000000 UTC,8491.02
2019-11-17 00:00:00.000000 UTC,8502.4
2019-11-18 00:00:00.000000 UTC,8187.17
2019-11-19 00:00:00.000000 UTC,8133.64
2019-11-20 00:00:00.000000 UTC,8098.01
2019-11-21 00:00:00.000000 UTC,7627.74
2019-11-22 00:00:00.000000 UTC,7268.23
2019-11-23 00:00:00.000000 UTC,7311.57
2019-11-24 00:00:00.000000 UTC,6903.28
2019-11-25 00:00:00.000000 UTC,7109.57
2019-11-26 00:00:00.000000 UTC,7156.14
2019-11-27 00:00:00.000000 UTC,7508.52
2019-11-28 00:00:00.000000 UTC,7419.49
2019-11-29 00:00:00.000000 UTC,7739.68
2019-11-30 00:00:00.000000 UTC,7541.89
2019-12-01 00:00:00.000000 UTC,7390.89
2019-12-02 00:00:00.000000 UTC,7294.28
2019-12-03 00:00:00.000000 UTC,7292.71
2019-12-04 00:00:00.000000 UTC,7194.32
2019-12-05 00:00:00.000000 UTC,7389
2019-12-06 00:00:00.000000 UTC,7527.47
2019-12-07 00:00:00.000000 UTC,7488.21
2019-12-08 00:00:00.000000 UTC,7510.11
2019-12-09 00:00:00.000000 UTC,7338.64
2019-12-10 00:00:00.000000 UTC,7224.13
2019-12-11 00:00:00.000000 UTC,7210
2019-12-12 00:00:00.000000 UTC,7198.08
2019-12-13 00:00:00.000000 UTC,7258.48
2019-12-14 00:00:00.000000 UTC,7064.05
2019-12-15 00:00:00.000000 UTC,7118.59
2019-12-16 00:00:00.000000 UTC,6891.72
2019-12-17 00:00:00.000000 UTC,6623.82
2019-12-18 00:00:00.000000 UTC,7277.83
2019-12-19 00:00:00.000000 UTC,7150.3
2019-12-20 00:00:00.000000 UTC,7187.83
2019-12-21 00:00:00.000000 UTC,7132.75
2019-12-22 00:00:00.000000 UTC,7501.44
2019-12-23 00:00:00.000000 UTC,7317.09
2019-12-24 00:00:00.000000 UTC,7255.77
2019-12-25 00:00:00.000000 UTC,7204.63
2019-12-26 00:00:00.000000 UTC,7202
2019-12-27 00:00:00.000000 UTC,7254.74
2019-12-28 00:00:00.000000 UTC,7316.14
2019-12-29 00:00:00.000000 UTC,7388.24
2019-12-30 00:00:00.000000 UTC,7246
2019-12-31 00:00:00.000000 UTC,7195.23
2020-01-01 00:00:00.000000 UTC,7200.85
2020-01-02 00:00:00.000000 UTC,6965.71
2020-01-03 00:00:00.000000 UTC,7344.96
2020-01-04 00:00:00.000000 UTC,7354.11
2020-01-05 00:00:00.000000 UTC,7358.75
2020-01-06 00:00:00.000000 UTC,7758
2020-01-07 00:00:00.000000 UTC,8145.28
2020-01-08 00:00:00.000000 UTC,8055.98
2020-01-09 00:00:00.000000 UTC,7817.76
2020-01-10 00:00:00.000000 UTC,8197.02
2020-01-11 00:00:00.000000 UTC,8020.01
2020-01-12 00:00:00.000000 UTC,8184.98
2020-01-13 00:00:00.000000 UTC,8110.34
2020-01-14 00:00:00.000000 UTC,8810.01
2020-01-15 00:00:00.000000 UTC,8821.41
2020-01-16 00:00:00.000000 UTC,8720.01
2020-01-17 00:00:00.000000 UTC,8913.28
2020-01-18 00:00:00.000000 UTC,8915.96
2020-01-19 00:00:00.000000 UTC,8701.7
2020-01-20 00:00:00.000000 UTC,8642.35
2020-01-21 00:00:00.000000 UTC,8736.03
2020-01-22 00:00:00.000000 UTC,8682.36
2020-01-23 00:00:00.000000 UTC,8404.52
2020-01-24 00:00:00.000000 UTC,8439
2020-01-25 00:00:00.000000 UTC,8340.58
2020-01-26 00:00:00.000000 UTC,8615
2020-01-27 00:00:00.000000 UTC,8907.57
2020-01-28 00:00:00.000000 UTC,9374.21
2020-01-29 00:00:00.000000 UTC,9301.53
2020-01-30 00:00:00.000000 UTC,9513.21
2020-01-31 00:00:00.000000 UTC,9352.89
2020-02-01 00:00:00.000000 UTC,9384.61
2020-02-02 00:00:00.000000 UTC,9331.51
2020-02-03 00:00:00.000000 UTC,9292.24
2020-02-04 00:00:00.000000 UTC,9197.02
2020-02-05 00:00:00.000000 UTC,9612.04
2020-02-06 00:00:00.000000 UTC,9772
2020-02-07 00:00:00.000000 UTC,9813.73
2020-02-08 00:00:00.000000 UTC,9895.05
2020-02-09 00:00:00.000000 UTC,10151.75
2020-02-10 00:00:00.000000 UTC,9851.83
2020-02-11 00:00:00.000000 UTC,10223.08
2020-02-12 00:00:00.000000 UTC,10326.46
2020-02-13 00:00:00.000000 UTC,10229.63
2020-02-14 00:00:00.000000 UTC,10344.36
2020-02-15 00:00:00.000000 UTC,9904.72
2020-02-16 00:00:00.000000 UTC,9917.27
2020-02-17 00:00:00.000000 UTC,9706
2020-02-18 00:00:00.000000 UTC,10164.71
2020-02-19 00:00:00.000000 UTC,9593.79
2020-02-20 00:00:00.000000 UTC,9596.42
2020-02-21 00:00:00.000000 UTC,9677.05
2020-02-22 00:00:00.000000 UTC,9650.86
2020-02-23 00:00:00.000000 UTC,9936.4
2020-02-24 00:00:00.000000 UTC,9656.13
2020-02-25 00:00:00.000000 UTC,9315.84
2020-02-26 00:00:00.000000 UTC,8785.25
2020-02-27 00:00:00.000000 UTC,8823.21
2020-02-28 00:00:00.000000 UTC,8692.91
2020-02-29 00:00:00.000000 UTC,8523.61
2020-03-01 00:00:00.000000 UTC,8531.88
2020-03-02 00:00:00.000000 UTC,8915.24
2020-03-03 00:00:00.000000 UTC,8760.07
2020-03-04 00:00:00.000000 UTC,8750.87
2020-03-05 00:00:00.000000 UTC,9054.68
2020-03-06 00:00:00.000000 UTC,9131.88
2020-03-07 00:00:00.000000 UTC,8886.66
2020-03-08 00:00:00.000000 UTC,8033.31
2020-03-09 00:00:00.000000 UTC,7929.87
2020-03-10 00:00:00.000000 UTC,7894.56
2020-03-11 00:00:00.000000 UTC,7934.52
2020-03-12 00:00:00.000000 UTC,4800
2020-03-13 00:00:00.000000 UTC,5578.6
2020-03-14 00:00:00.000000 UTC,5172.06
2020-03-15 00:00:00.000000 UTC,5361.3
2020-03-16 00:00:00.000000 UTC,5028.97
2020-03-17 00:00:00.000000 UTC,5312.64
2020-03-18 00:00:00.000000 UTC,5393.04
2020-03-19 00:00:00.000000 UTC,6162.37
2020-03-20 00:00:00.000000 UTC,6208.36
2020-03-21 00:00:00.000000 UTC,6186.98
2020-03-22 00:00:00.000000 UTC,5816.19
2020-03-23 00:00:00.000000 UTC,6467.31
2020-03-24 00:00:00.000000 UTC,6744.72
2020-03-25 00:00:00.000000 UTC,6677.43
2020-03-26 00:00:00.000000 UTC,6737.36
2020-03-27 00:00:00.000000 UTC,6359.11
2020-03-28 00:00:00.000000 UTC,6236.65
2020-03-29 00:00:00.000000 UTC,5881.42
2020-03-30 00:00:00.000000 UTC,6394.38
2020-03-31 00:00:00.000000 UTC,6410.44
2020-04-01 00:00:00.000000 UTC,6642.92
2020-04-02 00:00:00.000000 UTC,6794.09
2020-04-03 00:00:00.000000 UTC,6734.1
2020-04-04 00:00:00.000000 UTC,6856.99
2020-04-05 00:00:00.000000 UTC,6772.78
2020-04-06 00:00:00.000000 UTC,7329.9
2020-04-07 00:00:00.000000 UTC,7197.32
2020-04-08 00:00:00.000000 UTC,7361.28
2020-04-09 00:00:00.000000 UTC,7283.54
2020-04-10 00:00:00.000000 UTC,6858.92
2020-04-11 00:00:00.000000 UTC,6876.83
2020-04-12 00:00:00.000000 UTC,6903.79
2020-04-13 00:00:00.000000 UTC,6837.91
2020-04-14 00:00:00.000000 UTC,6868.7
2020-04-15 00:00:00.000000 UTC,6621.24
2020-04-16 00:00:00.000000 UTC,7101.94
2020-04-17 00:00:00.000000 UTC,7027.55
2020-04-18 00:00:00.000000 UTC,7248.6
2020-04-19 00:00:00.000000 UTC,7120.74
2020-04-20 00:00:00.000000 UTC,6826.83
2020-04-21 00:00:00.000000 UTC,6841.37
2020-04-22 00:00:00.000000 UTC,7125.14
2020-04-23 00:00:00.000000 UTC,7482.39
2020-04-24 00:00:00.000000 UTC,7505
2020-04-25 00:00:00.000000 UTC,7538.67
2020-04-26 00:00:00.000000 UTC,7693.1
2020-04-27 00:00:00.000000 UTC,7774.62
2020-04-28 00:00:00.000000 UTC,7738.98
2020-04-29 00:00:00.000000 UTC,8778.57
2020-04-30 00:00:00.000000 UTC,8620
2020-05-01 00:00:00.000000 UTC,8826.96
2020-05-02 00:00:00.000000 UTC,8972.05
2020-05-03 00:00:00.000000 UTC,8894.16
2020-05-04 00:00:00.000000 UTC,8871.96
2020-05-05 00:00:00.000000 UTC,9021.83
2020-05-06 00:00:00.000000 UTC,9142.92
2020-05-07 00:00:00.000000 UTC,9986.4
2020-05-08 00:00:00.000000 UTC,9800.01
2020-05-09 00:00:00.000000 UTC,9539.4
2020-05-10 00:00:00.000000 UTC,8722.77
2020-05-11 00:00:00.000000 UTC,8561.52
2020-05-12 00:00:00.000000 UTC,8810.79
2020-05-13 00:00:00.000000 UTC,9309.37
2020-05-14 00:00:00.000000 UTC,9791.98
2020-05-15 00:00:00.000000 UTC,9316.42
2020-05-16 00:00:00.000000 UTC,9381.27
2020-05-17 00:00:00.000000 UTC,9680.04
2020-05-18 00:00:00.000000 UTC,9733.93
2020-05-19 00:00:00.000000 UTC,9775.53
2020-05-20 00:00:00.000000 UTC,9511.43
2020-05-21 00:00:00.000000 UTC,9068.65
2020-05-22 00:00:00.000000 UTC,9170
2020-05-23 00:00:00.000000 UTC,9179.15
2020-05-24 00:00:00.000000 UTC,8720.34
2020-05-25 00:00:00.000000 UTC,8900.35
2020-05-26 00:00:00.000000 UTC,8841.18
2020-05-27 00:00:00.000000 UTC,9204.07
2020-05-28 00:00:00.000000 UTC,9575.89
2020-05-29 00:00:00.000000 UTC,9427.07
2020-05-30 00:00:00.000000 UTC,9697.72
2020-05-31 00:00:00.000000 UTC,9448.27
2020-06-01 00:00:00.000000 UTC,10200.77
2020-06-02 00:00:00.000000 UTC,9518.04
2020-06-03 00:00:00.000000 UTC,9666.24
2020-06-04 00:00:00.000000 UTC,9789.06
2020-06-05 00:00:00.000000 UTC,9621.16
2020-06-06 00:00:00.000000 UTC,9666.3
2020-06-07 00:00:00.000000 UTC,9746.99
2020-06-08 00:00:00.000000 UTC,9782.01
2020-06-09 00:00:00.000000 UTC,9772.43
2020-06-10 00:00:00.000000 UTC,9885
2020-06-11 00:00:00.000000 UTC,9280.4
2020-06-12 00:00:00.000000 UTC,9465.13
2020-06-13 00:00:00.000000 UTC,9473.34
2020-06-14 00:00:00.000000 UTC,9342.1
2020-06-15 00:00:00.000000 UTC,9426.02
2020-06-16 00:00:00.000000 UTC,9525.59
2020-06-17 00:00:00.000000 UTC,9465.14
2020-06-18 00:00:00.000000 UTC,9386.32
2020-06-19 00:00:00.000000 UTC,9310.23
2020-06-20 00:00:00.000000 UTC,9358.95
2020-06-21 00:00:00.000000 UTC,9294.69
2020-06-22 00:00:00.000000 UTC,9685.69
2020-06-23 00:00:00.000000 UTC,9624.89
2020-06-24 00:00:00.000000 UTC,9296.49
2020-06-25 00:00:00.000000 UTC,9249.49
2020-06-26 00:00:00.000000 UTC,9162.21
2020-06-27 00:00:00.000000 UTC,9012
2020-06-28 00:00:00.000000 UTC,9116.35
2020-06-29 00:00:00.000000 UTC,9192.56
2020-06-30 00:00:00.000000 UTC,9138.55
2020-07-01 00:00:00.000000 UTC,9232
2020-07-02 00:00:00.000000 UTC,9086.54
2020-07-03 00:00:00.000000 UTC,9058.26
2020-07-04 00:00:00.000000 UTC,9135.46
2020-07-05 00:00:00.000000 UTC,9069.41
2020-07-06 00:00:00.000000 UTC,9344.2
2020-07-07 00:00:00.000000 UTC,9257.39
2020-07-08 00:00:00.000000 UTC,9436.06
2020-07-09 00:00:00.000000 UTC,9232.43
2020-07-10 00:00:00.000000 UTC,9288.34
2020-07-11 00:00:00.000000 UTC,9234.03
2020-07-12 00:00:00.000000 UTC,9302.75
2020-07-13 00:00:00.000000 UTC,9242.62
2020-07-14 00:00:00.000000 UTC,9255.85
2020-07-15 00:00:00.000000 UTC,9197.6
2020-07-16 00:00:00.000000 UTC,9133.72
2020-07-17 00:00:00.000000 UTC,9154.32
2020-07-18 00:00:00.000000 UTC,9170.28
2020-07-19 00:00:00.000000 UTC,9208.99
2020-07-20 00:00:00.000000 UTC,9160.78
2020-07-21 00:00:00.000000 UTC,9390
2020-07-22 00:00:00.000000 UTC,9518.16
2020-07-23 00:00:00.000000 UTC,9603.27
2020-07-24 00:00:00.000000 UTC,9537.8
2020-07-25 00:00:00.000000 UTC,9700.42
2020-07-26 00:00:00.000000 UTC,9931.54
2020-07-27 00:00:00.000000 UTC,11029.96
2020-07-28 00:00:00.000000 UTC,10906.27
2020-07-29 00:00:00.000000 UTC,11100.53
2020-07-30 00:00:00.000000 UTC,11099.61
2020-07-31 00:00:00.000000 UTC,11335.46
2020-08-01 00:00:00.000000 UTC,11801.17
2020-08-02 00:00:00.000000 UTC,11071.35
2020-08-03 00:00:00.000000 UTC,11219.81
2020-08-04 00:00:00.000000 UTC,11191.97
2020-08-05 00:00:00.000000 UTC,11744.91
2020-08-06 00:00:00.000000 UTC,11762.46
2020-08-07 00:00:00.000000 UTC,11594.23
2020-08-08 00:00:00.000000 UTC,11761.41
2020-08-09 00:00:00.000000 UTC,11681.68
2020-08-10 00:00:00.000000 UTC,11892.92
2020-08-11 00:00:00.000000 UTC,11392.08
2020-08-12 00:00:00.000000 UTC,11564.33
2020-08-13 00:00:00.000000 UTC,11780
2020-08-14 00:00:00.000000 UTC,11760.54
2020-08-15 00:00:00.000000 UTC,11852.4
2020-08-16 00:00:00.000000 UTC,11911
2020-08-17 00:00:00.000000 UTC,12281.13
2020-08-18 00:00:00.000000 UTC,11945.01
2020-08-19 00:00:00.000000 UTC,11754.59
2020-08-20 00:00:00.000000 UTC,11853.55
2020-08-21 00:00:00.000000 UTC,11531.34
2020-08-22 00:00:00.000000 UTC,11662.96
2020-08-23 00:00:00.000000 UTC,11648.13
2020-08-24 00:00:00.000000 UTC,11748.2
2020-08-25 00:00:00.000000 UTC,11318.42
2020-08-26 00:00:00.000000 UTC,11461.43
2020-08-27 00:00:00.000000 UTC,11330.38
2020-08-28 00:00:00.000000 UTC,11526.91
2020-08-29 00:00:00.000000 UTC,11465.84
2020-08-30 00:00:00.000000 UTC,11711.16
2020-08-31 00:00:00.000000 UTC,11649.51
2020-09-01 00:00:00.000000 UTC,11921.97
2020-09-02 00:00:00.000000 UTC,11388.54
2020-09-03 00:00:00.000000 UTC,10140.85
2020-09-04 00:00:00.000000 UTC,10446.25
2020-09-05 00:00:00.000000 UTC,10166.69
2020-09-06 00:00:00.000000 UTC,10256.2
2020-09-07 00:00:00.000000 UTC,10373.44
2020-09-08 00:00:00.000000 UTC,10126.65
2020-09-09 00:00:00.000000 UTC,10219.2
2020-09-10 00:00:00.000000 UTC,10336.87
2020-09-11 00:00:00.000000 UTC,10387.89
2020-09-12 00:00:00.000000 UTC,10440.92
2020-09-13 00:00:00.000000 UTC,10332.83
2020-09-14 00:00:00.000000 UTC,10671.77
2020-09-15 00:00:00.000000 UTC,10785.31
2020-09-16 00:00:00.000000 UTC,10954.01
2020-09-17 00:00:00.000000 UTC,10939.99
2020-09-18 00:00:00.000000 UTC,10933.39
2020-09-19 00:00:00.000000 UTC,11080.65
2020-09-20 00:00:00.000000 UTC,10920.28
2020-09-21 00:00:00.000000 UTC,10417.22
2020-09-22 00:00:00.000000 UTC,10529.61
2020-09-23 00:00:00.000000 UTC,10241.46
2020-09-24 00:00:00.000000 UTC,10736.32
2020-09-25 00:00:00.000000 UTC,10686.67
2020-09-26 00:00:00.000000 UTC,10728.6
2020-09-27 00:00:00.000000 UTC,10774.25
2020-09-28 00:00:00.000000 UTC,10696.12
2020-09-29 00:00:00.000000 UTC,10840.48
2020-09-30 00:00:00.000000 UTC,10776.59
2020-10-01 00:00:00.000000 UTC,10619.13
2020-10-02 00:00:00.000000 UTC,10570.4
2020-10-03 00:00:00.000000 UTC,10542.06
2020-10-04 00:00:00.000000 UTC,10666.63
2020-10-05 00:00:00.000000 UTC,10792.21
2020-10-06 00:00:00.000000 UTC,10599.66
2020-10-07 00:00:00.000000 UTC,10666.39
2020-10-08 00:00:00.000000 UTC,10925.57
2020-10-09 00:00:00.000000 UTC,11050.64
2020-10-10 00:00:00.000000 UTC,11293.22
2020-10-11 00:00:00.000000 UTC,11369.02
2020-10-12 00:00:00.000000 UTC,11528.25
2020-10-13 00:00:00.000000 UTC,11420.56
2020-10-14 00:00:00.000000 UTC,11417.89
2020-10-15 00:00:00.000000 UTC,11505.12
2020-10-16 00:00:00.000000 UTC,11319.32
2020-10-17 00:00:00.000000 UTC,11360.2
2020-10-18 00:00:00.000000 UTC,11503.14
2020-10-19 00:00:00.000000 UTC,11751.47
2020-10-20 00:00:00.000000 UTC,11909.99
2020-10-21 00:00:00.000000 UTC,12780.96
2020-10-22 00:00:00.000000 UTC,12968.52
2020-10-23 00:00:00.000000 UTC,12923.07
2020-10-24 00:00:00.000000 UTC,13111.73
2020-10-25 00:00:00.000000 UTC,13028.83
2020-10-26 00:00:00.000000 UTC,13052.19
2020-10-27 00:00:00.000000 UTC,13636.17
2020-10-28 00:00:00.000000 UTC,13266.4
2020-10-29 00:00:00.000000 UTC,13455.7
2020-10-30 00:00:00.000000 UTC,13560.1
2020-10-31 00:00:00.000000 UTC,13791
2020-11-01 00:00:00.000000 UTC,13761.5
2020-11-02 00:00:00.000000 UTC,13549.37
2020-11-03 00:00:00.000000 UTC,14023.53
2020-11-04 00:00:00.000000 UTC,14144.01
2020-11-05 00:00:00.000000 UTC,15590.02
2020-11-06 00:00:00.000000 UTC,15579.92
2020-11-07 00:00:00.000000 UTC,14818.3
2020-11-08 00:00:00.000000 UTC,15475.1
2020-11-09 00:00:00.000000 UTC,15328.41
2020-11-10 00:00:00.000000 UTC,15297.21
2020-11-11 00:00:00.000000 UTC,15684.24
2020-11-12 00:00:00.000000 UTC,16291.86
2020-11-13 00:00:00.000000 UTC,16320.7
2020-11-14 00:00:00.000000 UTC,16070.45
2020-11-15 00:00:00.000000 UTC,15957
2020-11-16 00:00:00.000000 UTC,16713.57
2020-11-17 00:00:00.000000 UTC,17659.38
2020-11-18 00:00:00.000000 UTC,17776.12
2020-11-19 00:00:00.000000 UTC,17802.82
2020-11-20 00:00:00.000000 UTC,18655.67
2020-11-21 00:00:00.000000 UTC,18703.8
2020-11-22 00:00:00.000000 UTC,18414.43
2020-11-23 00:00:00.000000 UTC,18368
2020-11-24 00:00:00.000000 UTC,19160.01
2020-11-25 00:00:00.000000 UTC,18719.11
2020-11-26 00:00:00.000000 UTC,17149.47
2020-11-27 00:00:00.000000 UTC,17139.52
2020-11-28 00:00:00.000000 UTC,17719.85
2020-11-29 00:00:00.000000 UTC,18184.99
2020-11-30 00:00:00.000000 UTC,19695.87
2020-12-01 00:00:00.000000 UTC,18764.96
2020-12-02 00:00:00.000000 UTC,19204.09
2020-12-03 00:00:00.000000 UTC,19421.9
2020-12-04 00:00:00.000000 UTC,18650.52
2020-12-05 00:00:00.000000 UTC,19147.66
2020-12-06 00:00:00.000000 UTC,19359.4
2020-12-07 00:00:00.000000 UTC,19166.9
2020-12-08 00:00:00.000000 UTC,18324.11
2020-12-09 00:00:00.000000 UTC,18541.28
2020-12-10 00:00:00.000000 UTC,18254.63
2020-12-11 00:00:00.000000 UTC,18036.53
2020-12-12 00:00:00.000000 UTC,18808.69
2020-12-13 00:00:00.000000 UTC,19174.99
2020-12-14 00:00:00.000000 UTC,19273.14
2020-12-15 00:00:00.000000 UTC,19426.43
2020-12-16 00:00:00.000000 UTC,21335.52
2020-12-17 00:00:00.000000 UTC,22797.16
2020-12-18 00:00:00.000000 UTC,23107.39
2020-12-19 00:00:00.000000 UTC,23821.61
2020-12-20 00:00:00.000000 UTC,23455.52
2020-12-21 00:00:00.000000 UTC,22719.71
2020-12-22 00:00:00.000000 UTC,23810.79
2020-12-23 00:00:00.000000 UTC,23232.76
2020-12-24 00:00:00.000000 UTC,23729.2
2020-12-25 00:00:00.000000 UTC,24712.47
2020-12-26 00:00:00.000000 UTC,26493.39
2020-12-27 00:00:00.000000 UTC,26281.66
2020-12-28 00:00:00.000000 UTC,27079.41
2020-12-29 00:00:00.000000 UTC,27385
2020-12-30 00:00:00.000000 UTC,28875.54
2020-12-31 00:00:00.000000 UTC,28923.63
2021-01-01 00:00:00.000000 UTC,29331.69
2021-01-02 00:00:00.000000 UTC,32178.33
2021-01-03 00:00:00.000000 UTC,33000.05
2021-01-04 00:00:00.000000 UTC,31988.71
2021-01-05 00:00:00.000000 UTC,33949.53
2021-01-06 00:00:00.000000 UTC,36769.36
2021-01-07 00:00:00.000000 UTC,39432.28
2021-01-08 00:00:00.000000 UTC,40582.81
2021-01-09 00:00:00.000000 UTC,40088.22
2021-01-10 00:00:00.000000 UTC,38150.02
2021-01-11 00:00:00.000000 UTC,35404.47
2021-01-12 00:00:00.000000 UTC,34051.24
2021-01-13 00:00:00.000000 UTC,37371.38
2021-01-14 00:00:00.000000 UTC,39144.5
2021-01-15 00:00:00.000000 UTC,36742.22
2021-01-16 00:00:00.000000 UTC,35994.98
2021-01-17 00:00:00.000000 UTC,35828.61
2021-01-18 00:00:00.000000 UTC,36631.27
2021-01-19 00:00:00.000000 UTC,35891.49
2021-01-20 00:00:00.000000 UTC,35468.23
2021-01-21 00:00:00.000000 UTC,30850.13
2021-01-22 00:00:00.000000 UTC,32945.17
2021-01-23 00:00:00.000000 UTC,32078
2021-01-24 00:00:00.000000 UTC,32259.9
2021-01-25 00:00:00.000000 UTC,32254.2
2021-01-26 00:00:00.000000 UTC,32467.77
2021-01-27 00:00:00.000000 UTC,30366.15
2021-01-28 00:00:00.000000 UTC,33364.86
2021-01-29 00:00:00.000000 UTC,34252.2
2021-01-30 00:00:00.000000 UTC,34262.88
2021-01-31 00:00:00.000000 UTC,33092.98
